OBJECTID,TEA,SLN,SCHOOLNAME,LEVEL,ADDRESS,CITY,ZIP,PHONE,WEBSITE,POINT_X,POINT_Y,MasterID,Feeder,HIGH_SLN,dem_totp,dem_popwh,dem_popbl,dem_popas,dem_pophi,dem_popm,dem_popf,dem_thh,dem_popse,dem_popch,dem_totp_sd,dem_popwh_sd,dem_popbl_sd,dem_popas_sd,dem_pophi_sd,dem_popm_sd,dem_popf_sd,dem_thh_sd,dem_popse_sd,dem_popch_sd,dem_perwh_sd,dem_perbl_sd,dem_peras_sd,dem_perhi_sd,dem_perm_sd,dem_perf_sd,dem_perse_sd,dem_perch_sd,comm_bbp,comm_bvp,comm_cctrcap,comm_incarpct,comm_juvcrimecap,comm_libcap,comm_ltbvp,comm_ltrvp,comm_ocb,comm_ocbp,comm_parkcap,comm_rcb,comm_rcbp,comm_rvp,comm_u18bbp,comm_evrate,comm_bbp_sd,comm_bvp_sd,comm_cctrcap_sd,comm_incarpct_sd,comm_juvcrimecap_sd,comm_libcap_sd,comm_ltbvp_sd,comm_ltrvp_sd,comm_ocb_sd,comm_ocbp_sd,comm_parkcap_sd,comm_rcb_sd,comm_rcbp_sd,comm_rvp_sd,comm_u18bbp_sd,comm_evrate_sd,econ_cpr,econ_fincap,econ_medinc,econ_paydaycap,econ_pctlwjobs,econ_pctmwjobs,econ_totjobs,econ_pr,econ_pyr,econ_ur,econ_cpr_sd,econ_fincap_sd,econ_medinc_sd,econ_paydaycap_sd,econ_pctlwjobs_sd,econ_pctmwjobs_sd,econ_totjobs_sd,econ_pr_sd,econ_pyr_sd,econ_ur_sd,edu_oostkids,edu_perbach,edu_perearlyed,edu_qeckids,edu_oostkids_sd,edu_perbach_sd,edu_perearlyed_sd,edu_qeckids_sd,fam_affcckids,fam_lcckids,fam_tphh,fam_tphhpct,fam_affcckids_sd,fam_lcckids_sd,fam_tphh_sd,fam_tphhpct_sd,hel_bphigh,hel_castthma,hel_checkup,hel_fruitsveggies,hel_le,hel_mhlth,hel_obesity,hel_perpri,hel_perpub,hel_prtopu,hel_pharmacap,hel_phlth,hel_sleep,hel_stroke,hel_perins,hel_perunin,hel_clincap,hel_groccap,hel_bphigh_sd,hel_castthma_sd,hel_checkup_sd,hel_fruitsveggies_sd,hel_le_sd,hel_mhlth_sd,hel_obesity_sd,hel_perpri_sd,hel_perpub_sd,hel_prtopu_sd,hel_pharmacap_sd,hel_phlth_sd,hel_sleep_sd,hel_stroke_sd,hel_perins_sd,hel_perunin_sd,hel_clincap_sd,hel_groccap_sd,hi_gen,ci_index,eci_index,edi_index,fi_index,hi_index,cri_index,ci_weight,eci_weight,edi_weight,fi_weight,hi_weight,cri_weight,ci_weight_quintile,eci_weight_quintile,edi_weight_quintile,fi_weight_quintile,hi_weight_quintile,cri_weight_quintile
11,68,68,Quintanilla Sr. Middle School,Middle,2700 Remond Dr.,Dallas,75211,9725023200,http://www.dallasisd.org/quintanilla,-96.86566636,32.76196999,'057905068,Pinkston,12,53899,41620,6637,559,37504,28145,25736,17516,5020,15184,2,2,1,2,3,2,2,2,2,2,3,1,2,4,4,0,2,2,0.709914332000602,0.0703628255845,0.935655954560924,0.00604780032944071,274.562313519845,0.187131190912185,0.0695161969547,0.0218351366468,1974.328392528,0.232021774031986,0.110311825027068,4036.6980493925,0.447408239812058,0.0223121844125,0.685066138178903,129.7754808976,2,4,3,2,2,1,4,2,3,4,2,2,2,2,2,3,0.377290762506404,1.87131190912185,24997.8585447,1.68418071820966,0.182211241507103,0.362878319950587,22666,0.242694844799471,0.227679103112261,0.0643235158957518,1,2,1,2,4,2,2,2,3,2,1817.24084387312,0.132198952879581,0.430080482897384,0.673052164397451,3,2,2,2,12.1149389591541,15.4801997811414,3448.33552281,0.616270361129728,1,1,1,1,3304.64092477154,911.545789787139,6425.11627096628,342.123995597,76.0270197622,1607.66469664627,3726.66553279034,0.426123957225239,0.320288151092697,1.33043934273395,2.4327054818584,1575.00750167724,3522.97655365988,345.249455414131,0.717876938581266,0.281768471343523,1.30991833638529,1.30991833638529,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,32,60,37,73,83,34,46,60,37,73,83,34,46,2,1,3,4,1,2
12,59,59,Stockard Middle School,Middle,2300 S. Ravinia Dr.,Dallas,75211,9727945700,http://www.dallasisd.org/stockard,-96.86730849,32.72280038,'057905059,Molina,5,88881,70617,9696,248,71250,45215,43640,25229,7964,27025,4,4,2,1,4,4,4,3,4,4,3,1,1,4,3,1,1,3,0.715156504224266,0.0882872476826,0.226256797771197,0.00325107377004116,150.702678435495,0.226256797771197,0.0844260229629,0.0205903626357,3292.9154413458,0.229489837070092,0.0755250246812074,5252.251788509,0.482028684249214,0.0218638932114,0.713790642657041,89.1451783218516,2,3,1,3,3,2,3,2,0,4,1,2,2,2,2,4,0.291705164204139,0.791898792199189,24607.4651765,1.92318278105517,0.303096297699082,0.475239087207651,10561,0.206446673633937,0.331164545750733,0.070783369750418,2,1,1,1,0,4,1,2,1,1,583.037119796951,0.0733453986416798,0.484375,0,0,1,3,0,4.85864266497459,6.35360963881293,5603.22357009,0.605494200008137,1,0,2,1,3252.31496289817,920.14138551153,6370.15148268796,357.914663565,78.1317887096,1652.62114098737,3761.35848873464,0.415254810837638,0.330092268820358,1.25799617277201,1.35754078662718,1611.78368257806,3547.83071013777,336.216396791598,0.717508516254202,0.282265887608004,0.226256797771197,1.13128398885598,2,2,2,2,3,2,2,2,2,2,1,2,2,2,1,3,1,2,32,63,31,61,85,32,44,63,31,61,85,32,43,3,1,3,4,1,2
13,48,48,Gaston Middle School,Middle,9565 Mercer Dr.,Dallas,75228,9725025400,http://www.dallasisd.org/gaston,-96.69408557,32.82476871,'057905048,Adams,1,63836,44520,10505,708,28992,30766,33084,24339,7020,16628,3,2,2,2,2,2,3,3,3,2,2,2,2,2,1,3,2,2,0.74292959079605,0.207860364946,0.314564921706859,0.00543720563035235,266.411995515748,0.314564921706859,0.175851886536,0.0222075384796,3084.943653463,0.231775967298919,0.116056681374356,5009.903615628,0.453780127877108,0.0313982626994,0.703448955660057,189.053517945822,2,0,1,2,2,3,0,2,0,4,2,2,2,2,2,2,0.295622536276304,1.5728246085343,38614.9137446,1.5728246085343,0.279800689919509,0.387600613261786,10436,0.18243815768468,0.247163613059109,0.0427080768642368,2,2,3,2,1,2,1,3,2,3,1101.81642997821,0.184630594135802,0.291112293773284,0,2,2,0,0,6.66299105539323,16.3546144086925,4492.24253152,0.655540081070854,1,1,1,1,3390.49236520808,959.770453694652,6656.18274289283,400.634455562,78.1141531693,1541.35647651942,3548.34977678665,0.532365966267785,0.294104714344043,1.81012387868432,1.51042484402129,1463.91944069809,3483.80805985711,346.306633819325,0.771223970602092,0.228885957473539,0.125868737001774,0.881081159012417,2,2,2,3,3,2,2,3,1,2,1,2,2,2,2,2,1,2,32,48,34,57,90,32,44,48,34,57,90,32,39,2,1,2,4,1,1
14,50,50,Hill Middle School,Middle,505 Easton Rd.,Dallas,75218,9725025700,http://www.dallasisd.org/hill,-96.70414493,32.85544612,'057905050,Adams,1,52688,40551,5806,1908,15507,25881,26811,21766,7413,12640,2,2,1,3,1,2,2,2,4,2,3,1,3,0,2,2,4,1,0.806447610451589,0.152025436055,0,0.00289982940701046,280.479932511679,0.191362014443192,0.136534206187,0.0131450987532,2624.967406952,0.204670676870807,0.320093568783388,4425.608640495,0.49486814191573,0.0190890653049,0.814025854721465,167.920167673901,4,0,0,3,2,2,0,3,2,4,4,2,1,2,4,2,0.219907407842672,1.14817208665915,46480.789846,1.53089611554553,0.313563402889246,0.392215088282504,12460,0.133133531072265,0.276356128242414,0.0301553954942618,4,1,4,2,0,2,1,4,2,4,1633.98803026266,0.28004419055831,0.406542056074766,0,3,4,2,0,5.56318881898767,19.0737902365291,4710.32510207,0.763916539129158,1,1,1,2,3144.45592681845,865.18469097156,6679.87161582401,430.087733148,79.4210558827,1272.1808782999,3066.61037504445,0.637773146997534,0.251438621981762,2.53649635036496,2.2963441733183,1201.50705456175,3123.94853008329,289.251343242038,0.816047565335424,0.183875963064217,0,0.956810072215958,2,3,3,4,4,4,3,4,0,4,2,3,1,1,4,0,0,2,38,56,39,62,96,42,46,56,39,62,96,42,48,2,1,3,4,2,2
15,72,72,Zumwalt Middle School,Middle,2445 E. Ledbetter Dr.,Dallas,75216,9727493600,http://www.dallasisd.org/zumwalt,-96.78254939,32.69131048,'057905072,SOC,16,41941,10376,29014,1,11557,19159,22788,15542,5728,11577,1,0,4,1,0,1,1,1,2,1,0,4,1,0,0,4,4,2,0.44241140437265,0.0909066519793,1.2016170595294,0.0141245997713646,633.262871162183,0.480646823811762,0.0854995625181,0.0496996389431,2014.42134472843,0.28093654149144,0.1744962469471,4507.5125874907,0.53823709204869,0.0562704063236,0.473250625889823,312.660758889551,0,3,4,0,0,4,3,0,2,1,2,2,0,0,0,0,0.471500247362449,1.2016170595294,17948.0027692,1.2016170595294,0.326020015396459,0.418783679753657,2598,0.354205228507831,0.308050441364034,0.088229765075576,0,1,0,2,0,3,1,0,2,0,2250.4954541511,0.0445264823325548,0.441265060240964,6.07538302316148,4,0,2,4,24.3015320926459,21.697796511291,1344.59389339,0.341523830910041,3,2,0,0,4987.4619691585,1225.25556514121,7463.33110564286,268.21250973,70.2402788372,1848.92795344234,4686.7472920552,0.29144960091765,0.491468718634995,0.593017601867159,1.92258729524705,1994.2142685031,4256.51627029938,693.730034517839,0.756846532524017,0.24303398174258,0.240323411905881,0.961293647623523,0,0,4,0,0,0,0,0,4,0,2,0,4,4,2,2,1,2,1,14,3,76,47,3,10,14,3,76,47,3,7,0,0,3,2,0,0
16,43,43,Browne Middle School,Middle,3333 Sprague Dr.,Dallas,75233,9725052500,http://www.dallasisd.org/browne,-96.87628509,32.69681812,'057905043,Kimball,8,50114,28853,16419,213,29271,24026,26059,16093,5257,15085,2,1,3,1,2,2,2,2,2,2,1,3,1,3,1,3,2,3,0.665180989609892,0.11376778235,0.40199274136577,0.00564929086730477,229.849821550598,0.200996370682885,0.108426594338,0.0180802181597,1856.6636334425,0.253931384683338,0.163392110188661,4560.0198146213,0.518916858499112,0.0191004879268,0.674736453498594,278.580969766479,2,2,2,2,2,2,2,2,3,2,2,2,0,2,2,0,0.326135183337646,1.4069745947802,24645.8254665,0.803985482731541,0.205979001362507,0.41356095215196,12477,0.239658128036484,0.389599131101503,0.0754891339122206,2,2,1,3,3,3,1,2,0,1,1006.54832118462,0.0802667578659371,0.555126791620728,0,2,1,4,0,7.98847873956044,9.98559842445055,2617.92556358,0.49221938332309,1,1,1,1,3645.27836705575,1005.36907891827,6709.56304341256,348.443597478,77.2232272034,1625.3938624952,3894.32949998767,0.429590589366947,0.34524358229294,1.24431158579057,2.00996370682885,1581.44569517637,3703.59506481621,395.378483065086,0.739424059638083,0.260175146790645,0.40199274136577,0.803985482731541,2,1,3,2,2,2,1,2,2,2,2,2,3,2,2,2,2,1,24,57,30,64,70,25,39,57,30,64,70,25,37,2,1,3,3,1,1
17,100,100,Holmes Jr. Middle School,Middle,2939 St. Rita Dr.,Dallas,75233,2149327800,http://www.dallasisd.org/zwholmes,-96.86848385,32.71094913,'057905100,Kimball,8,76190,55913,13103,236,56651,37774,38379,22301,7282,23529,4,4,2,1,4,4,4,2,3,4,2,2,1,4,2,2,2,3,0.702864498149515,0.0958592379386,0.26388896441413,0.004104668890069,190.718680660616,0.131944482207065,0.0941283653477,0.0192196044512,2913.9303988362,0.237237669470976,0.0945470611815866,5066.839248543,0.504954504022368,0.0203716546349,0.704891638332709,165.524352928763,2,3,1,3,3,0,2,2,1,3,1,2,1,2,2,2,0.30623155581992,1.05555585765652,24810.4478456,1.18750033986359,0.294951085123131,0.426290340717418,8893,0.219525128982233,0.36136729501835,0.0752895905545565,2,1,1,2,0,4,1,2,1,1,662.531693074984,0.0728057751176497,0.485753995830438,0.427992049790041,1,1,3,2,6.41988074685062,8.98783304559086,4563.96095504,0.569964271828817,1,1,1,1,3411.20050295648,954.008269765392,6497.77024303045,354.817885499,77.7633885458,1660.90214707311,3833.07777011061,0.423394845605075,0.340524389922868,1.24336129256697,1.45138930427772,1625.40615302315,3612.70110610598,362.25482941562,0.733053413009714,0.266617527048727,0.26388896441413,0.923611375449456,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,28,59,27,70,81,28,44,59,27,70,81,28,40,2,1,3,4,1,1
18,284,284,Highland Meadows Elementary School,Elementary,8939 Whitewing Lane,Dallas,75238,9725025200,http://www.dallasisd.org/hmeadows,-96.68785493,32.8705869,'057905284,Conrad,28,51807,34821,7693,2196,20331,25634,26164,19525,6184,14044,2,2,1,3,1,2,2,2,2,2,2,1,4,1,2,2,3,2,0.772869184519194,0.148830773581,0,0.00366393749439155,203.705027489259,0.194331963508284,0.141424867594,0.0134057048223,2142.669517433,0.211997454031275,0.0941820634286536,4920.2891360855,0.522138500374506,0.0186713785974,0.782486783651275,167.70848450765,3,0,0,3,3,2,0,3,2,4,1,2,0,3,3,2,0.300831534971262,0.777327854033138,33643.7886859,1.55465570806628,0.198643172888016,0.366343320235756,32576,0.179632062714317,0.316583902341459,0.0408266747506918,2,1,2,2,3,2,2,3,2,3,1487.15751849114,0.215405085748078,0.366474543707973,0,2,3,1,0,6.43172401077379,17.1512640287301,4254.01818536,0.690921548969863,1,1,1,1,3198.56123286412,905.648938644317,6584.94120105204,389.81616312,78.5877335592,1438.99231229531,3305.23211919312,0.53809264940007,0.287655807090436,1.87061285097192,1.55465570806628,1344.67137573648,3338.87575692934,312.137412063458,0.764512872286724,0.235331806003184,0.194331963508284,0.582995890524853,2,2,2,2,3,2,3,3,1,2,1,2,2,2,2,2,1,0,34,55,39,57,91,32,44,55,39,57,91,32,42,2,1,2,4,1,2
19,280,280,Frank Elementary School,Elementary,5201 Celestial Rd.,Dallas,75254,9725025900,http://www.dallasisd.org/frank,-96.81790826,32.94775852,'057905280,Hillcrest,6,67633,31967,11389,4890,22183,33226,34408,33300,7302,12831,3,2,2,4,2,3,3,4,3,2,0,2,4,1,2,2,2,0,0.835133895507461,0.156304400922,0.148400325131515,0.00155965510729763,107.944598734266,0,0.133416393967,0.00641562690099,1757.296108371,0.233957400066566,0.0246838846650677,9821.489124312,0.380828315433889,0.00857383979566,0.794102337820236,233.730512082137,4,0,1,4,4,0,0,4,3,4,0,0,4,4,3,1,0.197817012716965,4.45200975394546,49624.9277009,1.48400325131515,0.162095598376483,0.254029239074753,152262,0.105476210613352,0.158122690373796,0.0344406191949016,4,4,4,2,4,0,4,4,4,4,513.588982335939,0.323599877137299,0.43858597962852,0,0,4,2,0,4.69746020429212,8.61201037453556,3384.10837566,0.501624456997507,1,1,1,1,2387.0200851199,742.815622070052,5733.03481267423,470.94186888,80.6374691785,1076.99461339969,2596.39253895448,0.637803339517625,0.199243042671614,3.20113230035757,2.07760455184121,885.992222148717,2811.14170199042,194.161148300854,0.780779220779221,0.21899814471243,0.296800650263031,0.593601300526061,4,4,0,4,4,4,4,4,0,4,2,4,0,0,3,1,1,1,60,69,69,65,71,65,62,69,69,65,71,65,68,3,3,3,3,3,3
20,169,169,Kramer Elementary School,Elementary,7131 Midbury Dr.,Dallas,75230,9727948300,http://www.dallasisd.org/kramer,-96.78327495,32.90221796,'057905169,Hillcrest,6,47216,33841,7177,2454,7899,22597,24635,21773,9058,8453,1,2,1,3,0,1,2,2,4,0,2,1,4,0,1,4,4,0,0.875748770561127,0.1199565443,0.858294999335034,0.00297755234887803,104.969471282943,0.214573749833759,0.095152617464,0.00732589042432,2794.427070064,0.265686492598395,0.0910368172501089,4833.313208897,0.429580101416708,0.00927035520791,0.896920720535834,152.240075507052,4,2,3,3,4,2,2,4,1,2,1,2,3,4,4,2,0.152679835663483,7.29550749434779,60602.0023806,1.07286874916879,0.187214225232854,0.283474456675134,70860,0.0978083817590469,0.131949615891592,0.0314280013982944,4,4,4,3,4,0,4,4,4,4,3266.20156653196,0.340918948616372,0.543478260869565,0,4,4,4,0,5.92347037818637,30.8020459665691,3281.65427702,0.700760138376229,1,3,1,1,3286.35895605046,816.487603554375,6978.49464362683,475.214283805,80.5067796428,1050.74094140939,2779.89077846481,0.733364814973813,0.24673735725938,2.97224880382775,9.22667124285162,1043.58817471623,2926.06069510982,291.18183265235,0.869816261698291,0.130183738301709,0.429147499667517,1.50201624883631,2,3,4,4,4,4,4,4,0,4,4,4,0,1,4,0,2,4,38,81,84,82,99,46,66,81,84,82,99,46,70,4,4,4,4,2,3
21,167,167,Kleberg Elementary School,Elementary,1450 Edd Rd.,Dallas,75253,9727496500,http://www.dallasisd.org/kleberg,-96.60049237,32.68434393,'057905167,Seagoville,15,23032,17032,3883,72,13920,11572,11458,6244,1287,8271,0,0,0,1,1,0,0,0,0,0,3,2,1,3,2,2,0,4,0.795220951066498,0.0541204414195,0.437994655500686,0.00552375327148442,200.034825089147,0.437994655500686,0.0489723756565,0.0100206379642,1032.9327159515,0.266707395746323,0.0556207373454408,1147.20991132039,0.484081157400735,0.011907059215,0.814797458599679,309.005229455734,3,4,2,2,3,4,4,3,4,2,1,4,2,3,4,0,0.271602995394765,0,23468.7862375,0,0.266279819471309,0.420373952288846,1551,0.208754308986942,0.245243939407484,0.0519802337905766,3,0,1,4,2,3,1,2,2,2,285.547427609736,0.0529881442051778,0.252356020942408,0,0,1,0,0,1.22028815217836,1.22028815217836,1671.8155514,0.559689641873984,0,0,0,1,2602.00687148703,834.905168435018,5258.82043602088,340.790702202,74.9586655405,1513.67032820159,3167.25979512399,0.344832103401598,0.365005894939086,0.944730230888862,0.854801088201568,1319.59830506927,3069.68503860498,256.858649085826,0.69289550674643,0.307017160822672,0.427400544100784,0.427400544100784,4,3,0,1,1,2,3,1,3,1,0,3,1,1,1,4,2,0,40,72,34,44,5,30,43,72,34,44,5,30,37,3,1,2,0,1,1
22,187,187,Moseley Elementary School,Elementary,10400 Rylie Rd.,Dallas,75217,9727496700,http://www.dallasisd.org/moseley,-96.6423473,32.68935608,'057905187,Spruce,17,21325,16000,3726,149,14952,10692,10638,5769,1406,7089,0,0,0,1,1,0,0,0,0,0,3,2,1,4,2,2,0,4,0.662697361123955,0.0447269198566,0.469602136681769,0.0139305052873418,148.508581799367,0,0.0436620080487,0.01101382035,1173.2641122187,0.305899121679294,0.105836001924736,854.85292097675,0.441318178747938,0.011779665012,0.65731733140999,62.2222831103344,2,4,2,0,3,0,4,3,4,0,2,4,3,3,2,4,0.322968818653879,0,23379.1445029,0.939204273363537,0.215882073228721,0.387066096053257,2103,0.244631949056787,0.153845677138072,0.046727967127319,2,0,1,3,3,2,1,2,4,3,389.894344629138,0.0414507772020725,0.178960096735187,0,0,0,0,0,4.25339285049969,4.25339285049969,1640.95681474,0.674024498083018,1,0,0,1,3148.0282999939,948.544379533142,5955.82940491941,329.484701351,75.2612597109,1762.11300923978,3768.00525227596,0.311855186644157,0.359547927218158,0.86735359332203,0,1637.37117110255,3531.65059038594,334.95891729763,0.662586756706059,0.337319452260364,0,0,2,2,1,1,1,1,2,0,2,1,0,1,2,2,0,4,0,0,32,83,26,31,50,15,41,83,26,31,50,15,33,4,1,1,2,0,1
23,305,305,Halliday Elementary School,Elementary,10210 Teagarden Rd.,Dallas,75217,9729251800,http://www.dallasisd.org/ebbyhalliday,-96.6470033,32.67269409,'057905305,Seagoville,15,11596,8563,1967,68,8095,5903,5694,3142,814,3813,0,0,0,1,0,0,0,0,0,0,3,2,1,4,3,1,0,4,0.64511086377183,0.0300692035845,0,0.021936832874788,129.525041545422,0,0.0293695976135,0.00658699806576,595.0360404788,0.271341204108215,0.175064246952671,396.95849019499,0.417342020529187,0.00699420825505,0.600905899825401,57.6807671322575,1,4,0,0,4,0,4,4,4,1,2,4,4,4,0,4,0.291080566298031,0,22625.6903208,0,0.226158038147139,0.356267029972752,1468,0.210797054502528,0.184168562733975,0.0477453768388567,2,0,1,4,2,2,0,2,3,3,314.204422905296,0.0420711974110032,0.163170163170163,0,0,0,0,0,5.28074660345035,5.28074660345035,819.045116962,0.645225531124674,1,0,0,1,3329.18655548112,994.721555776889,6274.47380842788,333.31101537,76.4662107734,1843.91620076338,3935.44182397615,0.337575757575758,0.370995670995671,0.909918319719953,0,1731.20430655929,3696.07889456518,352.826122794063,0.693246753246753,0.306493506493506,0,0,2,2,2,1,2,0,1,1,3,1,0,1,3,2,1,3,0,0,28,98,34,29,59,16,41,98,34,29,59,16,41,4,1,1,2,0,2
24,142,142,Ervin Elementary School,Elementary,3722 Black Oak Dr.,Dallas,75241,9727493700,http://www.dallasisd.org/ervin,-96.76222554,32.67964113,'057905142,Wilmer-Hutchins,380,24481,3916,19337,1,4457,10878,13606,9047,3199,6804,0,0,4,1,0,0,0,0,0,0,0,4,1,0,0,4,4,2,0.436937743582843,0.0708216293538,1.65126992424044,0.0146518832967715,790.600935280006,0.412817481060109,0.0686783202868,0.053143737892,1122.08579464824,0.26412534237641,0.299230825396185,2547.05638514041,0.530801322221345,0.057579607953,0.417285620590449,350.275632679502,0,4,4,0,0,4,4,0,4,2,4,4,0,0,0,0,0.440325983461163,0.412817481060109,17385.3032897,0,0.270790174607872,0.438295353654928,3379,0.322597938606428,0.289058537260817,0.0977756941434742,0,1,0,4,1,4,1,0,2,0,1505.12129727711,0.0585448172908418,0.408323959505062,5.90243645991023,2,1,2,4,17.7073093797307,17.7073093797307,592.820805113,0.250977234366902,2,1,0,-1,4948.05540252026,1231.31247917157,7555.75214938892,274.028780268,70.5740454674,1796.85936257128,4637.4388625488,0.330454712888307,0.477796422870708,0.691622408771629,2.47690488636065,1874.60843987965,4268.52563202793,653.82000618966,0.781156632423362,0.218597798060001,0,1.23845244318033,0,0,4,0,0,0,0,0,4,0,2,0,4,4,3,1,0,3,2,22,17,77,0,7,21,22,17,77,0,7,12,1,0,3,0,0,0
25,301,301,Wilmer-Hutchins Elementary School,Elementary,7475 J.J. Lemmon Rd.,Dallas,75241,9729252600,http://www.dallasisd.org/wilmerhutchinses,-96.72769528,32.65418876,'057905301,Wilmer-Hutchins,380,8622,2727,5467,18,2198,4533,4089,2460,920,2330,0,0,1,1,0,0,0,0,0,0,0,4,1,0,4,0,2,2,0.661414948196527,0.0530051759324,2.68441434103688,0.0176622151019744,164.648263526535,1.34220717051844,0.0472035317487,0.0251280614619,427.6435317052,0.272585723146926,0.0823457896181344,421.03551701832,0.472091210860956,0.0281503394377,0.662285375170045,111.40319515303,2,4,4,0,3,4,4,2,4,1,1,4,2,2,2,3,0.382568155584826,0,20070.7789836,0,0.27533561463543,0.38115293498289,3799,0.248504764248222,0.375574411649635,0.0876510408653382,1,0,1,4,1,2,1,2,0,0,1226.72521916778,0.0645338208409506,0.370165745856354,0,2,1,1,0,8.9541986800568,13.4312980200852,329.044779004,0.402100961690939,1,1,-1,0,3753.92357998353,831.740504628336,5760.15347379553,338.785551101,75.4537218391,1143.4744714559,3282.94548056085,0.414699570815451,0.419259656652361,0.989123480486244,2.68441434103688,1291.53467778574,3016.7475895389,461.61743250909,0.796271459227468,0.203594420600858,1.34220717051844,0,1,3,0,1,2,4,3,2,4,1,2,3,0,3,3,1,4,0,32,87,23,58,28,32,44,87,23,58,28,32,44,4,1,2,1,1,2
26,235,235,Alexander Elementary School,Elementary,1830 Goldwood Dr.,Dallas,75232,9727493100,http://www.dallasisd.org/alexander,-96.84764344,32.65600928,'057905235,Carter,23,41808,12170,27655,164,11434,18979,22819,15008,5932,12008,1,0,4,1,0,1,1,1,2,1,0,4,1,0,0,4,4,2,0.559883837020392,0.111341073506,0.480750212167183,0.00954958345054505,387.751743115715,0.240375106083591,0.10570554372,0.00918803063919,1821.99249064636,0.290087435750162,0.0898941918931757,5058.1485188197,0.579016142548978,0.00966913295183,0.541620578195796,338.568336918739,0,2,2,1,1,2,2,3,3,0,1,2,0,4,0,0,0.450036481989067,1.92300084866873,21770.9177905,1.44225063650155,0.274215067152895,0.356666370185893,11243,0.309424318760228,0.320797733249282,0.0809435710116921,0,2,1,2,1,2,1,0,2,0,2216.41603530355,0.0848990683229814,0.518695306284805,0,4,1,4,0,16.7719715119451,18.4491686631396,1264.45050566,0.313027739502478,2,1,0,-1,4394.48012821178,1170.38230062515,7330.44401875395,322.237057211,75.4386806692,1700.24864136825,4366.54424564613,0.406346693530978,0.433354920726296,0.937676426634195,3.60562659125387,1650.06663919895,4084.75292066708,496.874579701325,0.786116907725888,0.213979036242834,0.240375106083591,0.721125318250774,0,0,4,1,2,1,0,2,4,1,3,1,4,4,3,1,1,1,11,53,18,64,31,17,34,53,18,64,31,17,27,2,0,3,1,0,1
27,175,175,U. Lee Elementary School,Elementary,7808 Racine Dr.,Dallas,75232,9727493900,http://www.dallasisd.org/ulee,-96.83546657,32.65277236,'057905175,Carter,23,40056,11780,26380,152,11112,18348,21699,14037,5826,11517,1,0,4,1,0,0,1,1,2,1,0,4,1,0,0,4,4,2,0.575454807345813,0.0911945070658,0.250954780750085,0.00955556462457703,281.195188887975,0.250954780750085,0.0859324210159,0.0115179877301,1912.93063493851,0.294008792498115,0.044732437847626,4374.9250403951,0.580521675984255,0.0125398545064,0.567007010966457,212.307744514572,0,3,1,1,2,2,3,3,3,0,1,2,0,3,0,1,0.428866067396166,1.25477390375043,22266.4064812,0.250954780750085,0.253035220579397,0.423969227070561,8319,0.297969469729418,0.289359330557108,0.0847581569916991,0,2,1,4,2,4,1,0,2,0,1724.41055645971,0.0826002743927044,0.53639846743295,0.874447543843664,3,1,4,2,19.2378459645606,17.4889508768733,1289.11629297,0.332771900108157,2,1,0,0,4449.08538679582,1166.6027119245,7357.60022230086,338.394654481,75.2240196085,1687.91498507407,4372.42022105882,0.412895955928384,0.435332415174659,0.948461317227495,1.25477390375043,1664.59832256795,4073.16640153393,511.476299256687,0.788932014523601,0.211168148240891,0,0.752864342250256,0,0,4,1,1,1,0,2,4,1,1,1,4,4,3,1,0,1,11,55,17,73,39,18,36,55,17,73,39,18,29,2,0,3,1,0,1
28,264,264,McNair Elementary School,Elementary,3150 Bainbridge Ave.,Dallas,75237,9727946200,http://www.dallasisd.org/mcnair,-96.86327079,32.65617942,'057905264,Carter,23,40958,11429,27002,203,10775,18392,22562,15530,4831,12080,1,0,4,1,0,0,1,1,2,1,0,4,1,0,0,4,3,2,0.574812093926805,0.141077826953,0.491805004444782,0.00860153332024993,398.553462414842,0.245902502222391,0.133376819812,0.00662168254208,1574.0615050661,0.294850647728168,0.0821516230346737,5912.087328914,0.579668945397666,0.00711487509208,0.542321134569112,517.501815927022,0,0,2,2,0,2,0,4,4,0,1,1,0,4,0,0,0.428864380054195,1.96722001777913,22848.9555682,2.45902502222391,0.275226039783002,0.380289330922242,16590,0.300305186541645,0.387784131049665,0.0823177424128238,0,2,1,0,1,2,2,0,0,0,4065.41975916381,0.0973462051137052,0.499655410062026,0,4,1,3,0,20.8525839103601,24.1889973360178,1188.42365042,0.275705126611437,3,2,0,-1,3733.420146576,1037.00413173614,6401.57324365203,319.057498278,75.7861253682,1514.86439872636,3824.90113469986,0.436362298218929,0.410210490162406,1.06375216793254,5.65575755111499,1404.71618340527,3619.42434504544,404.31122125966,0.801089249791473,0.199156076738138,0.245902502222391,0.737707506667173,1,1,2,1,2,2,2,2,4,1,4,2,2,2,3,1,1,1,23,54,22,65,26,28,41,54,22,65,26,28,33,2,1,3,1,1,1
